,meta.native-id,platform,tile,start_time,end_time,reach,red,green,nir,ndti,ndvi,qc_fail_pixels,total_pixels
129,HLS.L30.T48PWV.2022002T031952.v2.0,LANDSAT-8,PWV,2022-01-02T03:19:52.475Z,2022-01-02T03:19:52.475Z,0,149.0,396.0,34.0,-0.4547063708305359,-0.6217864155769348,0.0,2292.0
130,HLS.L30.T48PWA.2022003T031319.v2.0,LANDSAT-9,PWA,2022-01-03T03:13:19.665Z,2022-01-03T03:13:43.569Z,0,118.0,372.0,0.0,-0.5155279636383057,-1.0,0.0,5099.0
131,HLS.L30.T48PXA.2022003T031319.v2.0,LANDSAT-9,PXA,2022-01-03T03:13:19.665Z,2022-01-03T03:13:43.569Z,0,118.0,372.0,0.0,-0.5155279636383057,-1.0,0.0,5099.0
132,HLS.L30.T48PWV.2022003T031343.v2.0,LANDSAT-9,PWV,2022-01-03T03:13:43.569Z,2022-01-03T03:13:43.569Z,0,119.0,377.0,0.0,-0.5173823833465576,-1.0,0.0,2292.0
133,HLS.L30.T48PXV.2022003T031343.v2.0,LANDSAT-9,PXV,2022-01-03T03:13:43.569Z,2022-01-03T03:13:43.569Z,0,119.0,377.0,0.0,-0.5173823833465576,-1.0,0.0,2292.0
134,HLS.S30.T48PXA.2022005T032131.v2.0,Sentinel-2A,PXA,2022-01-05T03:34:15.684Z,2022-01-05T03:34:15.684Z,0,,,,,,5099.0,5099.0
135,HLS.S30.T48PWA.2022005T032131.v2.0,Sentinel-2A,PWA,2022-01-05T03:34:18.801Z,2022-01-05T03:34:18.801Z,0,,,,,,5099.0,5099.0
136,HLS.S30.T48PXV.2022005T032131.v2.0,Sentinel-2A,PXV,2022-01-05T03:34:30.298Z,2022-01-05T03:34:30.298Z,0,,,,,,2292.0,2292.0
137,HLS.S30.T48PWV.2022005T032131.v2.0,Sentinel-2A,PWV,2022-01-05T03:34:33.540Z,2022-01-05T03:34:33.540Z,0,,,,,,2292.0,2292.0
138,HLS.L30.T48PXA.2022010T031928.v2.0,LANDSAT-9,PXA,2022-01-10T03:19:28.679Z,2022-01-10T03:19:52.587Z,0,160.0,401.0,40.0,-0.4290909171104431,-0.6000000238418579,0.0,5099.0
139,HLS.L30.T48PWA.2022010T031928.v2.0,LANDSAT-9,PWA,2022-01-10T03:19:28.679Z,2022-01-10T03:19:52.587Z,0,160.0,401.0,40.0,-0.4290909171104431,-0.6000000238418579,0.0,5099.0
140,HLS.L30.T48PXV.2022010T031952.v2.0,LANDSAT-9,PXV,2022-01-10T03:19:52.587Z,2022-01-10T03:19:52.587Z,0,176.0,420.0,54.0,-0.4111675024032593,-0.5145686268806458,0.0,2292.0
141,HLS.L30.T48PWV.2022010T031952.v2.0,LANDSAT-9,PWV,2022-01-10T03:19:52.587Z,2022-01-10T03:19:52.587Z,0,176.0,420.0,54.0,-0.4111675024032593,-0.5145686268806458,0.0,2292.0
142,HLS.S30.T48PXA.2022010T032109.v2.0,Sentinel-2B,PXA,2022-01-10T03:34:10.068Z,2022-01-10T03:34:10.068Z,0,121.0,358.0,55.0,-0.4966292083263397,-0.37219730019569397,0.0,5099.0
143,HLS.S30.T48PWA.2022010T032109.v2.0,Sentinel-2B,PWA,2022-01-10T03:34:13.181Z,2022-01-10T03:34:13.181Z,0,198.0,431.0,137.0,-0.37590712308883667,-0.18644067645072937,0.0,5099.0
144,HLS.S30.T48PXV.2022010T032109.v2.0,Sentinel-2B,PXV,2022-01-10T03:34:24.679Z,2022-01-10T03:34:24.679Z,0,74.5,325.0,5.0,-0.6276053190231323,-0.8734177350997925,0.0,2292.0
145,HLS.S30.T48PWV.2022010T032109.v2.0,Sentinel-2B,PWV,2022-01-10T03:34:27.914Z,2022-01-10T03:34:27.914Z,0,120.0,363.0,56.0,-0.5035609006881714,-0.36750656366348267,0.0,2292.0
146,HLS.L30.T48PWA.2022011T031317.v2.0,LANDSAT-8,PWA,2022-01-11T03:13:17.013Z,2022-01-11T03:13:40.917Z,0,175.0,417.0,46.0,-0.40866872668266296,-0.5952380895614624,0.0,5099.0
147,HLS.L30.T48PXA.2022011T031317.v2.0,LANDSAT-8,PXA,2022-01-11T03:13:17.013Z,2022-01-11T03:13:40.917Z,0,175.0,417.0,46.0,-0.40866872668266296,-0.5952380895614624,0.0,5099.0
148,HLS.L30.T48PXV.2022011T031340.v2.0,LANDSAT-8,PXV,2022-01-11T03:13:40.917Z,2022-01-11T03:13:40.917Z,0,124.0,377.0,11.0,-0.5049310922622681,-0.8275862336158752,0.0,2292.0
149,HLS.L30.T48PWV.2022011T031340.v2.0,LANDSAT-8,PWV,2022-01-11T03:13:40.917Z,2022-01-11T03:13:40.917Z,0,124.0,377.0,11.0,-0.5049310922622681,-0.8275862336158752,0.0,2292.0
150,HLS.S30.T48PXA.2022015T032101.v2.0,Sentinel-2A,PXA,2022-01-15T03:34:14.858Z,2022-01-15T03:34:14.858Z,0,276.0,516.0,223.0,-0.3049095571041107,-0.11026615649461746,0.0,5099.0
151,HLS.S30.T48PWA.2022015T032101.v2.0,Sentinel-2A,PWA,2022-01-15T03:34:17.973Z,2022-01-15T03:34:17.973Z,0,260.0,498.0,206.0,-0.3136729300022125,-0.11646586656570435,0.0,5099.0
152,HLS.S30.T48PXV.2022015T032101.v2.0,Sentinel-2A,PXV,2022-01-15T03:34:29.469Z,2022-01-15T03:34:29.469Z,0,244.0,499.0,182.0,-0.3425990641117096,-0.15163540840148926,0.0,2292.0
153,HLS.S30.T48PWV.2022015T032101.v2.0,Sentinel-2A,PWV,2022-01-15T03:34:32.707Z,2022-01-15T03:34:32.707Z,0,204.5,441.0,146.5,-0.3664877414703369,-0.17307692766189575,0.0,2292.0
154,HLS.L30.T48PXA.2022018T031926.v2.0,LANDSAT-8,PXA,2022-01-18T03:19:26.202Z,2022-01-18T03:19:50.106Z,0,229.0,469.0,131.0,-0.3438848853111267,-0.2704402506351471,0.0,5099.0
155,HLS.L30.T48PWA.2022018T031926.v2.0,LANDSAT-8,PWA,2022-01-18T03:19:26.202Z,2022-01-18T03:19:50.106Z,0,229.0,469.0,131.0,-0.3438848853111267,-0.27040815353393555,0.0,5099.0
156,HLS.L30.T48PWV.2022018T031950.v2.0,LANDSAT-8,PWV,2022-01-18T03:19:50.106Z,2022-01-18T03:19:50.106Z,0,249.0,490.0,145.0,-0.32686981558799744,-0.2596684992313385,0.0,2292.0
157,HLS.L30.T48PXV.2022018T031950.v2.0,LANDSAT-8,PXV,2022-01-18T03:19:50.106Z,2022-01-18T03:19:50.106Z,0,249.0,490.0,145.0,-0.32686981558799744,-0.2596684992313385,0.0,2292.0
158,HLS.L30.T48PWA.2022019T031318.v2.0,LANDSAT-9,PWA,2022-01-19T03:13:18.287Z,2022-01-19T03:13:42.187Z,0,99.0,357.0,0.0,-0.5638766288757324,-1.0,0.0,5099.0
159,HLS.L30.T48PXA.2022019T031318.v2.0,LANDSAT-9,PXA,2022-01-19T03:13:18.287Z,2022-01-19T03:13:42.187Z,0,99.0,357.0,0.0,-0.5639412999153137,-1.0,0.0,5099.0
160,HLS.L30.T48PWV.2022019T031342.v2.0,LANDSAT-9,PWV,2022-01-19T03:13:42.187Z,2022-01-19T03:13:42.187Z,0,98.0,359.0,-2.0,-0.5725351572036743,-1.0532152652740479,0.0,2292.0
161,HLS.L30.T48PXV.2022019T031342.v2.0,LANDSAT-9,PXV,2022-01-19T03:13:42.187Z,2022-01-19T03:13:42.187Z,0,98.0,359.0,-2.0,-0.5725351572036743,-1.0532152652740479,0.0,2292.0
162,HLS.S30.T48PXA.2022020T032039.v2.0,Sentinel-2B,PXA,2022-01-20T03:34:09.260Z,2022-01-20T03:34:09.260Z,0,109.0,350.0,40.0,-0.5244444608688354,-0.4591194987297058,0.0,5099.0
163,HLS.S30.T48PWA.2022020T032039.v2.0,Sentinel-2B,PWA,2022-01-20T03:34:12.372Z,2022-01-20T03:34:12.372Z,0,157.0,391.0,93.0,-0.42806392908096313,-0.2601625919342041,0.0,5099.0
164,HLS.S30.T48PXV.2022020T032039.v2.0,Sentinel-2B,PXV,2022-01-20T03:34:23.875Z,2022-01-20T03:34:23.875Z,0,93.0,343.0,23.0,-0.5714285969734192,-0.6060693264007568,0.0,2292.0
165,HLS.S30.T48PWV.2022020T032039.v2.0,Sentinel-2B,PWV,2022-01-20T03:34:27.106Z,2022-01-20T03:34:27.106Z,0,88.0,327.0,19.0,-0.5733639001846313,-0.6435643434524536,0.0,2292.0
166,HLS.S30.T48PXA.2022025T032021.v2.0,Sentinel-2A,PXA,2022-01-25T03:34:14.147Z,2022-01-25T03:34:14.147Z,0,74.0,298.0,9.0,-0.5737704634666443,-0.06928645074367523,1262.0,5099.0
167,HLS.S30.T48PWA.2022025T032021.v2.0,Sentinel-2A,PWA,2022-01-25T03:34:17.263Z,2022-01-25T03:34:17.263Z,0,100.0,320.0,34.0,-0.5111111402511597,-0.08849557489156723,2218.0,5099.0
168,HLS.S30.T48PXV.2022025T032021.v2.0,Sentinel-2A,PXV,2022-01-25T03:34:28.765Z,2022-01-25T03:34:28.765Z,0,0.0,243.0,-69.0,-0.9896907210350037,0.3253968358039856,947.0,2292.0
169,HLS.S30.T48PWV.2022025T032021.v2.0,Sentinel-2A,PWV,2022-01-25T03:34:31.998Z,2022-01-25T03:34:31.998Z,0,30.0,290.0,-51.5,-0.8047191500663757,1.1695401668548584,1240.0,2292.0
170,HLS.L30.T48PXA.2022026T031930.v2.0,LANDSAT-9,PXA,2022-01-26T03:19:30.122Z,2022-01-26T03:19:54.022Z,0,332.0,574.0,227.0,-0.26557376980781555,-0.1884615421295166,0.0,5099.0
171,HLS.L30.T48PWA.2022026T031930.v2.0,LANDSAT-9,PWA,2022-01-26T03:19:30.122Z,2022-01-26T03:19:54.022Z,0,332.0,574.0,227.0,-0.26557376980781555,-0.1884615421295166,0.0,5099.0
172,HLS.L30.T48PXV.2022026T031954.v2.0,LANDSAT-9,PXV,2022-01-26T03:19:54.022Z,2022-01-26T03:19:54.022Z,0,318.0,560.0,210.0,-0.2766439914703369,-0.19767442345619202,0.0,2292.0
173,HLS.L30.T48PWV.2022026T031954.v2.0,LANDSAT-9,PWV,2022-01-26T03:19:54.022Z,2022-01-26T03:19:54.022Z,0,318.0,560.0,210.0,-0.2766439914703369,-0.19767442345619202,0.0,2292.0
174,HLS.L30.T48PWA.2022027T031311.v2.0,LANDSAT-8,PWA,2022-01-27T03:13:11.412Z,2022-01-27T03:13:35.312Z,0,247.0,477.0,140.0,-0.3225371241569519,-0.28921568393707275,0.0,5099.0
175,HLS.L30.T48PXA.2022027T031311.v2.0,LANDSAT-8,PXA,2022-01-27T03:13:11.412Z,2022-01-27T03:13:35.312Z,0,247.0,477.0,140.0,-0.3225371241569519,-0.28921568393707275,0.0,5099.0
176,HLS.L30.T48PWV.2022027T031335.v2.0,LANDSAT-8,PWV,2022-01-27T03:13:35.312Z,2022-01-27T03:13:35.312Z,0,179.0,428.0,88.0,-0.41099244356155396,-0.33043429255485535,0.0,2292.0
177,HLS.L30.T48PXV.2022027T031335.v2.0,LANDSAT-8,PXV,2022-01-27T03:13:35.312Z,2022-01-27T03:13:35.312Z,0,179.0,428.0,88.0,-0.41099244356155396,-0.33043429255485535,0.0,2292.0
178,HLS.S30.T48PXA.2022030T031949.v2.0,Sentinel-2B,PXA,2022-01-30T03:34:08.103Z,2022-01-30T03:34:08.103Z,0,,,,,,5099.0,5099.0
179,HLS.S30.T48PWA.2022030T031949.v2.0,Sentinel-2B,PWA,2022-01-30T03:34:11.212Z,2022-01-30T03:34:11.212Z,0,,,,,,5099.0,5099.0
180,HLS.S30.T48PXV.2022030T031949.v2.0,Sentinel-2B,PXV,2022-01-30T03:34:22.710Z,2022-01-30T03:34:22.710Z,0,,,,,,2292.0,2292.0
181,HLS.S30.T48PWV.2022030T031949.v2.0,Sentinel-2B,PWV,2022-01-30T03:34:25.937Z,2022-01-30T03:34:25.937Z,0,,,,,,2292.0,2292.0
182,HLS.L30.T48PWA.2022034T031921.v2.0,LANDSAT-8,PWA,2022-02-03T03:19:21.895Z,2022-02-03T03:19:45.794Z,0,473.0,700.0,463.0,-0.19340850412845612,-0.01411509234458208,2594.0,5099.0
183,HLS.L30.T48PXA.2022034T031921.v2.0,LANDSAT-8,PXA,2022-02-03T03:19:21.895Z,2022-02-03T03:19:45.794Z,0,473.0,700.0,463.0,-0.19340850412845612,-0.01411509234458208,2594.0,5099.0
184,HLS.L30.T48PWV.2022034T031945.v2.0,LANDSAT-8,PWV,2022-02-03T03:19:45.794Z,2022-02-03T03:19:45.794Z,0,476.0,700.0,467.0,-0.18971630930900574,-0.011789925396442413,361.0,2292.0
185,HLS.L30.T48PXV.2022034T031945.v2.0,LANDSAT-8,PXV,2022-02-03T03:19:45.794Z,2022-02-03T03:19:45.794Z,0,476.0,700.0,467.0,-0.18971630930900574,-0.011815252713859081,361.0,2292.0
186,HLS.L30.T48PWA.2022035T031318.v2.0,LANDSAT-9,PWA,2022-02-04T03:13:18.929Z,2022-02-04T03:13:42.837Z,0,241.0,470.0,106.0,-0.3237822353839874,-0.4043887257575989,0.0,5099.0
187,HLS.L30.T48PXA.2022035T031318.v2.0,LANDSAT-9,PXA,2022-02-04T03:13:18.929Z,2022-02-04T03:13:42.837Z,0,241.0,470.0,106.0,-0.3237822353839874,-0.4043887257575989,0.0,5099.0
188,HLS.L30.T48PXV.2022035T031342.v2.0,LANDSAT-9,PXV,2022-02-04T03:13:42.837Z,2022-02-04T03:13:42.837Z,0,193.0,438.0,57.0,-0.39102333784103394,-0.5354619026184082,0.0,2292.0
189,HLS.L30.T48PWV.2022035T031342.v2.0,LANDSAT-9,PWV,2022-02-04T03:13:42.837Z,2022-02-04T03:13:42.837Z,0,193.0,438.0,57.0,-0.39102333784103394,-0.5354619026184082,0.0,2292.0
190,HLS.S30.T48PXA.2022035T031931.v2.0,Sentinel-2A,PXA,2022-02-04T03:34:13.888Z,2022-02-04T03:34:13.888Z,0,263.0,485.0,204.0,-0.30402010679244995,-0.1295546591281891,0.0,5099.0
191,HLS.S30.T48PWA.2022035T031931.v2.0,Sentinel-2A,PWA,2022-02-04T03:34:17.002Z,2022-02-04T03:34:17.002Z,0,272.0,486.0,214.0,-0.28710123896598816,-0.1256454437971115,0.0,5099.0
192,HLS.S30.T48PXV.2022035T031931.v2.0,Sentinel-2A,PXV,2022-02-04T03:34:28.499Z,2022-02-04T03:34:28.499Z,0,55.5,292.0,-13.0,-0.6761565208435059,-0.1717674434185028,0.0,2292.0
193,HLS.S30.T48PWV.2022035T031931.v2.0,Sentinel-2A,PWV,2022-02-04T03:34:31.736Z,2022-02-04T03:34:31.736Z,0,189.0,414.0,129.0,-0.37375393509864807,-0.19170427322387695,0.0,2292.0
194,HLS.S30.T48PXA.2022040T031859.v2.0,Sentinel-2B,PXA,2022-02-09T03:34:04.030Z,2022-02-09T03:34:10.657Z,0,343.0,487.0,315.0,-0.17503060400485992,-0.042553190141916275,600.0,5099.0
195,HLS.S30.T48PWA.2022040T031859.v2.0,Sentinel-2B,PWA,2022-02-09T03:34:12.217Z,2022-02-09T03:34:12.217Z,0,330.0,466.0,304.0,-0.17435897886753082,-0.042881645262241364,834.0,5099.0
196,HLS.S30.T48PXV.2022040T031859.v2.0,Sentinel-2B,PXV,2022-02-09T03:34:22.991Z,2022-02-09T03:34:22.991Z,0,316.0,467.5,276.0,-0.1941489428281784,-0.0675916075706482,882.0,2292.0
197,HLS.S30.T48PWV.2022040T031859.v2.0,Sentinel-2B,PWV,2022-02-09T03:34:26.220Z,2022-02-09T03:34:26.220Z,0,321.0,468.0,290.0,-0.1835206001996994,-0.049132946878671646,1127.0,2292.0
198,HLS.L30.T48PXA.2022042T031927.v2.0,LANDSAT-9,PXA,2022-02-11T03:19:27.624Z,2022-02-11T03:19:51.532Z,0,304.0,446.0,229.0,-0.19016817212104797,-0.12727272510528564,0.0,5099.0
199,HLS.L30.T48PWA.2022042T031927.v2.0,LANDSAT-9,PWA,2022-02-11T03:19:27.624Z,2022-02-11T03:19:51.532Z,0,304.0,446.0,229.0,-0.19016817212104797,-0.12727272510528564,0.0,5099.0
200,HLS.L30.T48PXV.2022042T031951.v2.0,LANDSAT-9,PXV,2022-02-11T03:19:51.532Z,2022-02-11T03:19:51.532Z,0,207.0,347.0,157.5,-0.2527274191379547,-0.12556901574134827,0.0,2292.0
201,HLS.L30.T48PWV.2022042T031951.v2.0,LANDSAT-9,PWV,2022-02-11T03:19:51.532Z,2022-02-11T03:19:51.532Z,0,207.0,347.0,157.5,-0.2527274191379547,-0.12556901574134827,0.0,2292.0
202,HLS.L30.T48PWA.2022043T031308.v2.0,LANDSAT-8,PWA,2022-02-12T03:13:08.788Z,2022-02-12T03:13:32.687Z,0,,,,,,5099.0,5099.0
203,HLS.L30.T48PXA.2022043T031308.v2.0,LANDSAT-8,PXA,2022-02-12T03:13:08.788Z,2022-02-12T03:13:32.687Z,0,,,,,,5099.0,5099.0
204,HLS.L30.T48PWV.2022043T031332.v2.0,LANDSAT-8,PWV,2022-02-12T03:13:32.687Z,2022-02-12T03:13:32.687Z,0,,,,,,2292.0,2292.0
205,HLS.L30.T48PXV.2022043T031332.v2.0,LANDSAT-8,PXV,2022-02-12T03:13:32.687Z,2022-02-12T03:13:32.687Z,0,,,,,,2292.0,2292.0
206,HLS.S30.T48PXA.2022045T031831.v2.0,Sentinel-2A,PXA,2022-02-14T03:34:14.131Z,2022-02-14T03:34:14.131Z,0,,,,,,5095.0,5095.0
207,HLS.S30.T48PWA.2022045T031831.v2.0,Sentinel-2A,PWA,2022-02-14T03:34:17.245Z,2022-02-14T03:34:17.245Z,0,1750.0,1505.0,1846.0,0.051799528300762177,0.01971266232430935,4302.0,5091.0
208,HLS.S30.T48PXV.2022045T031831.v2.0,Sentinel-2A,PXV,2022-02-14T03:34:28.739Z,2022-02-14T03:34:28.739Z,0,,,,,,2292.0,2292.0
209,HLS.S30.T48PWV.2022045T031831.v2.0,Sentinel-2A,PWV,2022-02-14T03:34:31.977Z,2022-02-14T03:34:31.977Z,0,,,,,,2288.0,2288.0
210,HLS.L30.T48PWA.2022050T031916.v2.0,LANDSAT-8,PWA,2022-02-19T03:19:16.056Z,2022-02-19T03:19:39.959Z,0,,,,,,5099.0,5099.0
211,HLS.L30.T48PXA.2022050T031916.v2.0,LANDSAT-8,PXA,2022-02-19T03:19:16.056Z,2022-02-19T03:19:39.959Z,0,,,,,,5099.0,5099.0
212,HLS.L30.T48PXV.2022050T031939.v2.0,LANDSAT-8,PXV,2022-02-19T03:19:39.959Z,2022-02-19T03:19:39.959Z,0,,,,,,2292.0,2292.0
213,HLS.L30.T48PWV.2022050T031939.v2.0,LANDSAT-8,PWV,2022-02-19T03:19:39.959Z,2022-02-19T03:19:39.959Z,0,,,,,,2292.0,2292.0
214,HLS.S30.T48PXA.2022050T031749.v2.0,Sentinel-2B,PXA,2022-02-19T03:34:08.004Z,2022-02-19T03:34:08.004Z,0,413.0,460.0,419.5,-0.06251858174800873,0.005296550691127777,4727.0,5099.0
215,HLS.S30.T48PWA.2022050T031749.v2.0,Sentinel-2B,PWA,2022-02-19T03:34:11.116Z,2022-02-19T03:34:11.116Z,0,,,,,,5099.0,5099.0
216,HLS.S30.T48PXV.2022050T031749.v2.0,Sentinel-2B,PXV,2022-02-19T03:34:22.614Z,2022-02-19T03:34:22.614Z,0,,,,,,2292.0,2292.0
217,HLS.S30.T48PWV.2022050T031749.v2.0,Sentinel-2B,PWV,2022-02-19T03:34:25.844Z,2022-02-19T03:34:25.844Z,0,,,,,,2292.0,2292.0
218,HLS.L30.T48PXA.2022051T031311.v2.0,LANDSAT-9,PXA,2022-02-20T03:13:11.715Z,2022-02-20T03:13:35.619Z,0,,,,,,5099.0,5099.0
219,HLS.L30.T48PWA.2022051T031311.v2.0,LANDSAT-9,PWA,2022-02-20T03:13:11.715Z,2022-02-20T03:13:35.619Z,0,,,,,,5099.0,5099.0
220,HLS.L30.T48PWV.2022051T031335.v2.0,LANDSAT-9,PWV,2022-02-20T03:13:35.619Z,2022-02-20T03:13:35.619Z,0,,,,,,2292.0,2292.0
221,HLS.L30.T48PXV.2022051T031335.v2.0,LANDSAT-9,PXV,2022-02-20T03:13:35.619Z,2022-02-20T03:13:35.619Z,0,,,,,,2292.0,2292.0
222,HLS.S30.T48PXA.2022055T031731.v2.0,Sentinel-2A,PXA,2022-02-24T03:34:16.578Z,2022-02-24T03:34:16.578Z,0,151.0,284.0,122.0,-0.3052631616592407,-0.08985507488250732,0.0,5095.0
223,HLS.S30.T48PWA.2022055T031731.v2.0,Sentinel-2A,PWA,2022-02-24T03:34:19.696Z,2022-02-24T03:34:19.696Z,0,118.0,245.0,89.0,-0.35072463750839233,-0.13567839562892914,0.0,5099.0
224,HLS.S30.T48PXV.2022055T031731.v2.0,Sentinel-2A,PXV,2022-02-24T03:34:31.196Z,2022-02-24T03:34:31.196Z,0,100.0,238.0,66.0,-0.41307443380355835,-0.12073130160570145,0.0,2292.0
225,HLS.S30.T48PWV.2022055T031731.v2.0,Sentinel-2A,PWV,2022-02-24T03:34:34.437Z,2022-02-24T03:34:34.437Z,0,56.5,182.0,24.0,-0.5261043906211853,-0.4024481177330017,0.0,2292.0
226,HLS.L30.T48PXA.2022058T031917.v2.0,LANDSAT-9,PXA,2022-02-27T03:19:17.055Z,2022-02-27T03:19:40.954Z,0,240.0,392.0,195.0,-0.23994038999080658,-0.0928143709897995,0.0,5099.0
227,HLS.L30.T48PWA.2022058T031917.v2.0,LANDSAT-9,PWA,2022-02-27T03:19:17.055Z,2022-02-27T03:19:40.954Z,0,240.0,392.0,195.0,-0.23994038999080658,-0.0928143709897995,0.0,5099.0
228,HLS.L30.T48PXV.2022058T031940.v2.0,LANDSAT-9,PXV,2022-02-27T03:19:40.954Z,2022-02-27T03:19:40.954Z,0,247.0,392.0,218.0,-0.22751595079898834,-0.06420468538999557,0.0,2292.0
229,HLS.L30.T48PWV.2022058T031940.v2.0,LANDSAT-9,PWV,2022-02-27T03:19:40.954Z,2022-02-27T03:19:40.954Z,0,247.0,392.0,218.0,-0.2274743616580963,-0.06420468538999557,0.0,2292.0
230,HLS.L30.T48PWA.2022059T031304.v2.0,LANDSAT-8,PWA,2022-02-28T03:13:04.270Z,2022-02-28T03:13:28.178Z,0,76.0,255.0,3.0,-0.5398772954940796,-0.9142857193946838,0.0,5099.0
231,HLS.L30.T48PXA.2022059T031304.v2.0,LANDSAT-8,PXA,2022-02-28T03:13:04.270Z,2022-02-28T03:13:28.178Z,0,76.0,255.0,3.0,-0.5398772954940796,-0.9142857193946838,0.0,5099.0
232,HLS.L30.T48PWV.2022059T031328.v2.0,LANDSAT-8,PWV,2022-02-28T03:13:28.178Z,2022-02-28T03:13:28.178Z,0,71.0,251.0,1.0,-0.5594720840454102,-0.9679979085922241,0.0,2292.0
233,HLS.L30.T48PXV.2022059T031328.v2.0,LANDSAT-8,PXV,2022-02-28T03:13:28.178Z,2022-02-28T03:13:28.178Z,0,71.0,251.0,1.0,-0.5594720840454102,-0.9679979085922241,0.0,2292.0
234,HLS.S30.T48PXA.2022060T031649.v2.0,Sentinel-2B,PXA,2022-03-01T03:34:10.603Z,2022-03-01T03:34:10.603Z,0,328.0,496.0,286.0,-0.20451977849006653,-0.0706319734454155,0.0,5099.0
235,HLS.S30.T48PWA.2022060T031649.v2.0,Sentinel-2B,PWA,2022-03-01T03:34:13.715Z,2022-03-01T03:34:13.715Z,0,346.0,508.0,305.0,-0.19163763523101807,-0.06521739065647125,0.0,5099.0
236,HLS.S30.T48PXV.2022060T031649.v2.0,Sentinel-2B,PXV,2022-03-01T03:34:25.211Z,2022-03-01T03:34:25.211Z,0,93.0,248.0,41.0,-0.45426660776138306,-0.0782424807548523,0.0,2292.0
237,HLS.S30.T48PWV.2022060T031649.v2.0,Sentinel-2B,PWV,2022-03-01T03:34:28.446Z,2022-03-01T03:34:28.446Z,0,220.0,373.0,173.5,-0.2594412565231323,-0.11164622008800507,0.0,2292.0
238,HLS.S30.T48PXA.2022065T031621.v2.0,Sentinel-2A,PXA,2022-03-06T03:34:17.961Z,2022-03-06T03:34:17.961Z,0,,,,,,5099.0,5099.0
239,HLS.S30.T48PWA.2022065T031621.v2.0,Sentinel-2A,PWA,2022-03-06T03:34:21.082Z,2022-03-06T03:34:21.082Z,0,,,,,,5099.0,5099.0
240,HLS.S30.T48PXV.2022065T031621.v2.0,Sentinel-2A,PXV,2022-03-06T03:34:32.579Z,2022-03-06T03:34:32.579Z,0,,,,,,2292.0,2292.0
241,HLS.S30.T48PWV.2022065T031621.v2.0,Sentinel-2A,PWV,2022-03-06T03:34:35.820Z,2022-03-06T03:34:35.820Z,0,,,,,,2292.0,2292.0
242,HLS.L30.T48PXA.2022066T031913.v2.0,LANDSAT-8,PXA,2022-03-07T03:19:13.563Z,2022-03-07T03:19:37.466Z,0,,,,,,5099.0,5099.0
243,HLS.L30.T48PWA.2022066T031913.v2.0,LANDSAT-8,PWA,2022-03-07T03:19:13.563Z,2022-03-07T03:19:37.466Z,0,,,,,,5099.0,5099.0
244,HLS.L30.T48PXV.2022066T031937.v2.0,LANDSAT-8,PXV,2022-03-07T03:19:37.466Z,2022-03-07T03:19:37.466Z,0,,,,,,2292.0,2292.0
245,HLS.L30.T48PWV.2022066T031937.v2.0,LANDSAT-8,PWV,2022-03-07T03:19:37.466Z,2022-03-07T03:19:37.466Z,0,,,,,,2292.0,2292.0
246,HLS.L30.T48PWA.2022067T031304.v2.0,LANDSAT-9,PWA,2022-03-08T03:13:04.759Z,2022-03-08T03:13:28.662Z,0,272.0,426.0,201.0,-0.21944035589694977,-0.14639174938201904,2680.0,5099.0
247,HLS.L30.T48PXA.2022067T031304.v2.0,LANDSAT-9,PXA,2022-03-08T03:13:04.759Z,2022-03-08T03:13:28.662Z,0,272.0,426.0,201.0,-0.21944035589694977,-0.14639174938201904,2680.0,5099.0
248,HLS.L30.T48PXV.2022067T031328.v2.0,LANDSAT-9,PXV,2022-03-08T03:13:28.662Z,2022-03-08T03:13:28.662Z,0,261.0,411.0,195.0,-0.22448979318141937,-0.14046472311019897,382.0,2292.0
249,HLS.L30.T48PWV.2022067T031328.v2.0,LANDSAT-9,PWV,2022-03-08T03:13:28.662Z,2022-03-08T03:13:28.662Z,0,261.0,411.0,195.0,-0.22448979318141937,-0.14046472311019897,382.0,2292.0
250,HLS.S30.T48PXA.2022070T031539.v2.0,Sentinel-2B,PXA,2022-03-11T03:34:12.022Z,2022-03-11T03:34:12.022Z,0,410.0,543.0,384.0,-0.13852813839912415,-0.033776868134737015,0.0,5099.0
251,HLS.S30.T48PWA.2022070T031539.v2.0,Sentinel-2B,PWA,2022-03-11T03:34:15.135Z,2022-03-11T03:34:15.135Z,0,446.0,578.0,423.0,-0.12835821509361267,-0.0290635097771883,0.0,5099.0
252,HLS.S30.T48PXV.2022070T031539.v2.0,Sentinel-2B,PXV,2022-03-11T03:34:26.639Z,2022-03-11T03:34:26.639Z,0,263.0,387.0,235.0,-0.19155170023441315,-0.03758608549833298,0.0,2292.0
253,HLS.S30.T48PWV.2022070T031539.v2.0,Sentinel-2B,PWV,2022-03-11T03:34:29.870Z,2022-03-11T03:34:29.870Z,0,421.0,555.0,395.5,-0.13926701247692108,-0.031553398817777634,0.0,2292.0
254,HLS.L30.T48PWA.2022075T031258.v2.0,LANDSAT-8,PWA,2022-03-16T03:12:58.410Z,2022-03-16T03:13:22.318Z,0,,,,,,5099.0,5099.0
255,HLS.L30.T48PXA.2022075T031258.v2.0,LANDSAT-8,PXA,2022-03-16T03:12:58.410Z,2022-03-16T03:13:22.318Z,0,,,,,,5099.0,5099.0
